slot_id,weather,occupied,edge_density,foreground_ratio,gradient_magnitude,local_variance,largest_component,intensity_std,otsu_separability,mean_saturation
20,cloudy,0,0.1802047781569966,0.7617747440273037,0.051474069276222306,0.05539750295988572,0.6737201365187714,0.2353667414055897,0.6599838253910756,0.13972562403801111
21,cloudy,0,0.1888111888111888,0.9665889665889665,0.045274113791469055,0.040008258741415885,0.9665889665889665,0.2000206457879183,0.7161986033921228,0.15665554489083902
22,cloudy,0,0.18703703703703703,0.8895061728395062,0.050534352927215566,0.051585383694885745,0.8895061728395062,0.22712415920567708,0.7063941631079718,0.1269934640522876
23,cloudy,0,0.09955423476968796,1.0,0.033894836950774415,0.014420573392733997,1.0,0.12008569187348674,0.6489367836877004,0.039332226204003146
24,cloudy,0,0.09796238244514106,1.0,0.041677131140739926,0.02176500684914813,1.0,0.14752968124803947,0.677134717699924,0.05433954145921692
25,cloudy,0,0.06967537608867776,1.0,0.03857222589303257,0.0198053395394595,1.0,0.14073144474302643,0.5345420673181489,0.055165882663437506
26,cloudy,0,0.09293193717277487,1.0,0.03945926394778698,0.021000210950740495,1.0,0.1449144953092702,0.6155465390425381,0.05858998049481573
27,cloudy,0,0.18888888888888888,1.0,0.04151892234204345,0.024591234276329754,1.0,0.15681592481737866,0.6771357378364551,0.07846560846560847
28,cloudy,0,0.12071535022354694,1.0,0.06474972272272857,0.054502076896591964,1.0,0.2334567987799712,0.7102533244692896,0.060848601735776275
29,cloudy,0,0.1449763991908294,1.0,0.048697397926291276,0.022564212185138637,1.0,0.15021388812336442,0.6517072948626146,0.06209987703780096
30,cloudy,0,0.15198863636363635,1.0,0.042410752068589956,0.020497964336616797,1.0,0.14317110161138244,0.6484957924082977,0.05377673796791444
31,cloudy,0,0.12180451127819548,1.0,0.046182902136124054,0.02484943247626572,1.0,0.15763702761808762,0.6451271599222336,0.05683620816747752
32,cloudy,0,0.10876320696084525,1.0,0.0439902392284587,0.020391413673228262,1.0,0.14279850725140042,0.5956660226309797,0.053025262311263845
33,cloudy,0,0.1346153846153846,1.0,0.039365295553043265,0.015570084331660712,1.0,0.12478014397996467,0.6330095270411289,0.05568286868097115
34,cloudy,0,0.11171827565270188,1.0,0.044735195848466885,0.022601805723734197,1.0,0.15033896941157404,0.5921523710227143,0.05497577294427182
35,cloudy,0,0.07968337730870713,1.0,0.041751693815974225,0.021468650326424,1.0,0.14652184248917974,0.5689037284732382,0.06379429872212737
36,cloudy,0,0.08314087759815242,1.0,0.034392814419599016,0.015188084226636542,1.0,0.12323994574259006,0.652353521188529,0.05315400987184712
37,cloudy,0,0.08888888888888889,1.0,0.037149635398649315,0.01882246084235063,1.0,0.13719497382320764,0.6037887038033298,0.057777777777777775
38,cloudy,0,0.12812210915818686,1.0,0.040736751064574736,0.02721535651895163,1.0,0.16497077474192703,0.632135638286491,0.05330576263808021
39,cloudy,0,0.07270294380017842,1.0,0.033061967444445506,0.017097962608612825,1.0,0.1307591779134942,0.6486050301714756,0.04779695999720138
40,cloudy,0,0.07165109034267912,1.0,0.031147503503196276,0.011445740722591453,1.0,0.10698476864765122,0.6177773718698043,0.05357033779243785
41,cloudy,0,0.07577720207253887,1.0,0.028594169906982617,0.0174088848430467,1.0,0.1319427331953022,0.6777197825417746,0.049235497307731385
42,cloudy,0,0.05612520237452779,1.0,0.03262968490897785,0.016713209751087844,1.0,0.12927957979158133,0.688537842766759,0.04618054453297779
43,cloudy,0,0.031551835157759174,1.0,0.02848683603137925,0.012728581761967766,1.0,0.11282101649058018,0.654601726067838,0.03514260823453657
44,cloudy,0,0.08443908323281062,1.0,0.037396191447387844,0.020864805174954724,1.0,0.14444654781252034,0.6818829601658294,0.04590222096076066
45,cloudy,0,0.1558891454965358,0.8239030023094688,0.05490780127520952,0.11521302651780434,0.73094688221709,0.33943044430016045,0.7845044481369199,0.1282955214418331
46,cloudy,0,0.15806017063313876,0.9425235743152223,0.0476745302230019,0.10816456359139813,0.9425235743152223,0.32888381473006256,0.7787559505192868,0.14615459115842117
47,cloudy,0,0.10885416666666667,0.9098958333333333,0.04670395865137878,0.10369708225201846,0.9098958333333333,0.322020313415192,0.8015030614921662,0.174515931372549
48,cloudy,0,0.13104744011272898,0.9168623767026773,0.048090948478178686,0.1023568711358394,0.9168623767026773,0.3199326040525401,0.7742266195368395,0.16500796654970115
49,cloudy,0,0.19831849653808112,0.9248269040553907,0.053939967735618606,0.0874929601395564,0.9233432245301681,0.29579208937961204,0.7836845044929349,0.18062683035627702
50,cloudy,0,0.17425083240843509,0.8435072142064373,0.06703207856783829,0.11775177720682008,0.8435072142064373,0.3431497882948787,0.7796776342023564,0.13584688037257078
51,cloudy,0,0.15681003584229392,1.0,0.04410741124572715,0.08782039369323129,1.0,0.29634505849301973,0.8200335309082389,0.1629313374095158
52,cloudy,0,0.17061611374407584,1.0,0.055656570446489514,0.08213492544452512,1.0,0.28659191447862786,0.7426955222368476,0.15784778366322832
53,cloudy,0,0.18770685579196217,0.9569739952718677,0.04408095507082188,0.07625150462544635,0.9569739952718677,0.2761367498639874,0.7748451775986113,0.15155054929773326
54,cloudy,0,0.15485074626865672,0.8801305970149254,0.04174229970692368,0.06799321271168303,0.7476679104477612,0.26075508185207635,0.7439967158989781,0.132243195785777
55,cloudy,0,0.09573361082206035,0.9027055150884495,0.0397611167299896,0.061636203895968134,0.7695109261186265,0.248266397033445,0.695134046288816,0.1585256371018751
56,cloudy,0,0.11196540124939933,0.861604997597309,0.03845748446567019,0.06359286157806661,0.8068236424795772,0.25217625101913665,0.7625360501628732,0.14760060679726
57,cloudy,0,0.16099249855741488,0.7864974033467974,0.03924417418187349,0.07287378400123239,0.7028274668205424,0.26995144748867783,0.7332509738559125,0.17986716902571762
58,cloudy,0,0.14898989898989898,0.8550505050505051,0.04365932867335055,0.062332948614765626,0.8171717171717172,0.24966567368135656,0.72544813552479,0.14831055654585068
59,cloudy,0,0.1843220338983051,0.7007415254237288,0.045451371209234454,0.07648936761224026,0.6340042372881356,0.2765671123113525,0.7606913118344923,0.1902106181455633
60,cloudy,0,0.16127401415571285,0.7360970677451971,0.04300160998641223,0.06060677190232014,0.6936299292214358,0.24618442660395914,0.738920229490393,0.14929717084002458
61,cloudy,0,0.09948542024013722,0.775871926815323,0.036546346144746486,0.08027616874311613,0.6626643796455117,0.28333049384617276,0.7719419917463164,0.1728158387425868
62,cloudy,0,0.09137055837563451,0.8725324309080654,0.03834947903786606,0.061010907643375266,0.8725324309080654,0.24700386159607962,0.7418056294701664,0.16000353892261923
63,cloudy,0,0.15640064274236742,0.9603642206748795,0.03996241544636799,0.043419484171470374,0.9603642206748795,0.20837342482060991,0.6610986256495436,0.16401062835418043
64,cloudy,0,0.08605072463768115,1.0,0.039008520594509925,0.044307094503160324,1.0,0.2104925046246548,0.7243294822842473,0.1710908638817846
65,cloudy,0,0.1342134213421342,0.7563256325632564,0.04113516545380122,0.06611110357559793,0.6798679867986799,0.25712079568871504,0.7437764935324955,0.17392954981772688
66,cloudy,0,0.1778673835125448,0.8736559139784946,0.04922910993680651,0.07045060192816772,0.8736559139784946,0.2654253226957965,0.6920541562366991,0.13504462716986435
67,cloudy,0,0.0,1.0,0.019575236775042446,0.017662992093496317,1.0,0.13290218994996403,0.659485119880168,0.028012848171053262
68,cloudy,0,0.06548135299219428,1.0,0.036950932931279205,0.03243274607666061,1.0,0.18009093835243517,0.7063633054018772,0.07160689080489091
69,cloudy,0,0.13317092976045472,0.9951278928136419,0.04152106533164656,0.032751712229293316,0.9951278928136419,0.1809743413561528,0.64682804181663,0.08637481789305247
70,cloudy,0,0.09286027157249234,1.0,0.03988814538640117,0.023467831158807573,1.0,0.15319213804503012,0.6563372603675655,0.09545060249242053
71,cloudy,0,0.1291759465478842,1.0,0.04260995274555739,0.02353405714285213,1.0,0.15340813910237008,0.6483569138085487,0.10208742739857636
72,cloudy,0,0.20198206701274185,1.0,0.05626623051518498,0.04174353905631988,1.0,0.20431235659235075,0.662583564966252,0.09301649871841139
73,cloudy,0,0.11193159735717062,1.0,0.043637468864499505,0.029237122184395167,1.0,0.1709886609819352,0.6658136513667721,0.07214893730519802
74,cloudy,0,0.08718672785033534,1.0,0.03515334677030341,0.018528316790541705,1.0,0.13611875987732808,0.6356658486439688,0.07114885488258134
75,cloudy,0,0.06933813597478614,1.0,0.033582644236127515,0.020456151858643346,1.0,0.14302500431268422,0.7147834620248814,0.07330384652735475
76,cloudy,0,0.10530451866404715,1.0,0.04072555449497298,0.02792045702023505,1.0,0.16709415615225762,0.6484164818855996,0.07903386108863977
77,cloudy,0,0.12311469659768502,1.0,0.0393425413100608,0.02491197469452229,1.0,0.15783527709141035,0.6319494636223877,0.08199255851060172
78,cloudy,0,0.08977900552486189,1.0,0.03512192673437479,0.018953290773306885,1.0,0.1376709510873913,0.6535350336710068,0.07527714584913155
79,cloudy,0,0.09215686274509804,1.0,0.03265557742039984,0.015218205008838616,1.0,0.12336208902591839,0.6478186052249368,0.07353940792003076
80,cloudy,0,0.033534287867370005,1.0,0.030032351697828117,0.01781135116643235,1.0,0.13345917415611544,0.6967775509582032,0.06868951046884465
81,cloudy,0,0.10224438902743142,1.0,0.03559832026389085,0.020881970496409576,1.0,0.1445059531521438,0.6452840915355215,0.09701359346731211
82,cloudy,0,0.06829268292682927,1.0,0.02984501145313307,0.013846405676383301,1.0,0.11767075115075668,0.6614173822072934,0.08644530983124957
83,cloudy,0,0.06308324001493094,1.0,0.03252499170660681,0.01716245932238768,1.0,0.13100556981436964,0.6440022601800878,0.08793008804865732
84,cloudy,0,0.04963235294117647,1.0,0.028571468483205673,0.019477403520604928,1.0,0.13956146861008925,0.5873013037092746,0.06735149942329874
85,cloudy,0,0.003624647603705195,1.0,0.02102389041155184,0.010436912231828074,0.999597261377366,0.10216120707894985,0.6493310318491192,0.06325681299503289
86,cloudy,0,0.04768838733163451,1.0,0.03421114457348997,0.03814547451843416,1.0,0.19530866472953565,0.7558785673730243,0.05849518547863266
87,cloudy,0,0.034578146611341634,1.0,0.02530440713605893,0.01125073556264382,1.0,0.10606948459686141,0.5389859169781452,0.05306502499570598
88,cloudy,0,0.09706000805477245,1.0,0.03323313322522656,0.017409100372259984,1.0,0.13194354994564902,0.6020382642293814,0.06294725703410643
89,cloudy,0,0.2810521188504627,0.9853872381880175,0.0724371479005225,0.0864881921293577,0.9853872381880175,0.294088748729627,0.5954586877135574,0.12657899009579476
90,cloudy,0,0.22075885857635622,1.0,0.05599262158666748,0.07927750046431953,1.0,0.28156260487557566,0.653213989011463,0.11835906516887093
91,cloudy,0,0.22657213316892724,0.9180024660912454,0.06279789619800404,0.10305157272468461,0.9180024660912454,0.3210164679960899,0.5950461531377449,0.13638451681535746
92,cloudy,0,0.23930131004366811,0.9481804949053857,0.06277140371796362,0.12064648850883214,0.9481804949053857,0.347342033892865,0.6672105628063619,0.13957245197933613
93,cloudy,0,0.23771198620293188,1.0,0.05690720191386991,0.09808005122506135,1.0,0.3131773478798576,0.6815501774671481,0.14992363142440074
94,cloudy,0,0.24734982332155478,0.9496466431095406,0.06704394380211064,0.09191019211299158,0.9496466431095406,0.30316693769768427,0.6215530840087288,0.11029931407191852
95,cloudy,0,0.2658152658152658,0.9705969705969706,0.072151713744563,0.08532122620883575,0.9705969705969706,0.2920979736472606,0.661638991339486,0.13707670178258413
96,cloudy,0,0.26815265113137454,0.9793988517392773,0.07387422082176888,0.0869158367595048,0.9793988517392773,0.2948149194995138,0.6324530131867155,0.10804908251716763
97,cloudy,0,0.2781456953642384,1.0,0.06745840208372589,0.059109847112099385,1.0,0.24312516758266592,0.6232600956466203,0.10028382213812678
98,cloudy,0,0.2729697688203912,0.8927089508002372,0.06939368814201505,0.08310635557875826,0.8346176644931832,0.28828172952644476,0.6399309038431203,0.12169531713100179
99,cloudy,0,0.2948105698822031,0.8535498248965298,0.07278676086076802,0.08266457763314865,0.830945558739255,0.2875144824754896,0.6284674522104218,0.11278910800232222
100,cloudy,0,0.3074270557029178,0.9122015915119364,0.07351769603550841,0.07233191273143355,0.9122015915119364,0.26894592901070946,0.6186333737894711,0.10852135018463618
1,cloudy,0,0.15011914217633043,0.9722001588562351,0.059421907740927205,0.10189732386109969,0.9690230341540905,0.31921360224949635,0.7514427698643318,0.1812331604603716
2,cloudy,0,0.17829993089149965,1.0,0.04875081142370674,0.07867886820285001,1.0,0.28049753689266155,0.7771665474941737,0.17696112308088405
3,cloudy,0,0.11809815950920245,1.0,0.04420016956962268,0.07482726188239977,1.0,0.27354572174026004,0.7966183348673683,0.1891254661373752
4,cloudy,0,0.18295904887714662,1.0,0.05144296981686156,0.08030865914888428,1.0,0.28338782463063633,0.7914344445548148,0.1868909783199938
5,cloudy,1,0.2251655629139073,0.7740066225165563,0.1314412959635472,0.2869977970471863,0.7690397350993378,0.5357217533824684,0.772269362443459,0.08895922607453577
6,cloudy,1,0.2511664074650078,0.69751166407465,0.11300989410794841,0.20716430359268934,0.40435458786936235,0.45515305512837034,0.7238839841239985,0.15772573415058092
7,cloudy,1,0.26865671641791045,0.6672519754170325,0.10893192483678786,0.17464440503095366,0.32484635645302895,0.4179047798613384,0.7012649349933355,0.17171925837938337
8,cloudy,0,0.11544117647058824,0.7338235294117647,0.04146768535028004,0.09437925654758816,0.6573529411764706,0.3072120709666014,0.7902647916429398,0.19720588235294118
9,cloudy,0,0.128005657708628,0.768033946251768,0.04067852511540251,0.08247109884393854,0.6760961810466761,0.2871778174649612,0.7459846557921251,0.19876861635743406
10,cloudy,1,0.21529968454258674,0.33990536277602523,0.10358629147969621,0.1304198593062929,0.15378548895899052,0.3611368982896831,0.7195172187383135,0.16799962887363146
11,cloudy,0,0.22189349112426035,0.764792899408284,0.0503975721377919,0.06090544448185333,0.7144970414201184,0.24679028441543913,0.6973024713714713,0.2023320570831883
12,cloudy,1,0.27815934065934067,0.41483516483516486,0.10680483126991373,0.1605640913982486,0.33653846153846156,0.40070449385831525,0.7264128159324407,0.1512335703512174
13,cloudy,0,0.17087238644556596,0.7476568132660418,0.045593610670474856,0.07311225926056023,0.726027397260274,0.2703927869980267,0.7343793534720741,0.20534091069737195
14,cloudy,0,0.250609756097561,0.7634146341463415,0.061826002632401365,0.09399241080342274,0.6615853658536586,0.30658181747034957,0.7000310672004133,0.19413916786226687
15,cloudy,1,0.28914141414141414,0.6477272727272727,0.11029675242758649,0.16554228569427415,0.6382575757575758,0.40686888022343776,0.7019224116971005,0.15157456922162804
16,cloudy,0,0.21024734982332155,0.9169611307420494,0.04367582945921177,0.05251723240286569,0.9169611307420494,0.2291663858485046,0.7024708617039612,0.22285041224970553
17,cloudy,1,0.20358744394618833,0.4295964125560538,0.08251917688304629,0.10296539189813635,0.3004484304932735,0.3208822087591276,0.7091088524784255,0.2502980743867053
18,cloudy,1,0.27988338192419826,0.5473760932944607,0.10462407075720871,0.1978433380359028,0.5298833819241983,0.4447958386000287,0.7421037105446617,0.16813582575887498
19,cloudy,1,0.2367511520737327,0.7154377880184332,0.10239770435702542,0.15892286424271612,0.7096774193548387,0.3986513065859889,0.7365637192712676,0.14787656998283186
20,cloudy,0,0.24095563139931742,0.8771331058020477,0.0664080681143194,0.09823758471802253,0.8675767918088737,0.3134287554102567,0.6288892000075568,0.17046376229672755
21,cloudy,0,0.2066822066822067,0.9611499611499611,0.06222761419176563,0.0716248565218972,0.9611499611499611,0.26762820576668894,0.6319134523113145,0.19777564483446836
22,cloudy,1,0.26728395061728394,0.7666666666666667,0.1077773239658213,0.16890382315174174,0.7567901234567901,0.41097910305968327,0.7149016693809953,0.13868312757201645
23,cloudy,0,0.0787518573551263,0.9985141158989599,0.036057151759098904,0.014880775459672,0.9985141158989599,0.12198678395495145,0.5826020263440722,0.07733881071001952
24,cloudy,0,0.12304075235109718,0.9929467084639498,0.044788690146422686,0.043178299125865266,0.9929467084639498,0.207793886160939,0.5870668978925213,0.08028766365480362
25,cloudy,1,0.220110847189232,0.41884402216943784,0.09597874291302029,0.17823764780495374,0.21298495645288995,0.42218200791240945,0.7431264446515143,0.16866160557651408
26,cloudy,0,0.09293193717277487,1.0,0.036755212236888934,0.017764308267634456,1.0,0.13328281309919315,0.6611505817463628,0.11309670465044656
27,cloudy,1,0.2126984126984127,0.46111111111111114,0.0897505190163298,0.16349681484794354,0.3349206349206349,0.4043473937691988,0.7233814446438056,0.20823529411764707
28,cloudy,1,0.21684053651266766,0.4016393442622951,0.10381947703144606,0.159640172441938,0.31594634873323396,0.399549962385104,0.7528583696634568,0.2158995938166623
29,cloudy,0,0.12002697235333783,0.9217801753202967,0.05851422850867692,0.07959508953804982,0.9217801753202967,0.2821260171236425,0.7874655795233793,0.12587891528830006
30,cloudy,1,0.24644886363636365,0.6654829545454546,0.10732343087707016,0.17207192044699907,0.3380681818181818,0.4148155258027345,0.6770520911951797,0.14115697415329767
31,cloudy,0,0.09849624060150376,1.0,0.04804595091794234,0.025627612631060788,1.0,0.16008626621625227,0.6133637161316243,0.11933067964027717
32,cloudy,0,0.12181479179614667,1.0,0.040193032993663405,0.018241994586555225,1.0,0.13506292824663335,0.6039657667697544,0.10335246590867546
33,cloudy,0,0.10483870967741936,1.0,0.03895000117355223,0.01757547619444815,1.0,0.13257253182483977,0.5843429221702403,0.10910329392302827
34,cloudy,0,0.12082574377656345,1.0,0.044615816053085657,0.022642852873308174,1.0,0.15047542282149656,0.6360861101448233,0.0999273783587509
35,cloudy,0,0.09076517150395778,1.0,0.03543051111648158,0.014811614031747059,1.0,0.12170297462160512,0.6435004776089319,0.10529256557504267
36,cloudy,1,0.23441108545034642,0.5669745958429562,0.0865485949155312,0.11604403454234996,0.5669745958429562,0.34065236611881905,0.6434217062052378,0.4824842639134176
37,cloudy,0,0.1101010101010101,0.9954545454545455,0.04910486570879601,0.046656322580207334,0.9954545454545455,0.21600074671215222,0.5938791632285385,0.11971281441869677
38,cloudy,0,0.09343200740055504,1.0,0.03780067798179781,0.024519438516658044,1.0,0.15658684017712995,0.6435659175444771,0.10260470515680832
39,cloudy,1,0.21454058876003568,0.775200713648528,0.09677764199286107,0.1776612899415513,0.7729705619982159,0.4214988611390917,0.7048219596930363,0.1404523272288398
40,cloudy,0,0.07387627948375612,1.0,0.030459505887788355,0.013308686729866785,1.0,0.1153632815494895,0.6745116418870095,0.10240407689555574
41,cloudy,0,0.03432642487046632,1.0,0.03172740255400201,0.017231355996345715,1.0,0.13126825966830563,0.6479268395393083,0.08695519658640657
42,cloudy,0,0.11063140852671344,1.0,0.032716803296369674,0.01812937040775056,1.0,0.1346453504869387,0.7099004885619513,0.09089235262372623
43,cloudy,0,0.06825499034127495,1.0,0.02779671034917615,0.010248335982697237,1.0,0.10123406532732565,0.642882513470434,0.09403179172506092
44,cloudy,0,0.11399276236429433,1.0,0.03575876558482736,0.023105299803941493,1.0,0.15200427561072583,0.6656762068400468,0.0996428486955699
45,cloudy,1,0.22748267898383373,0.45092378752886836,0.08138147780013685,0.14523779130785003,0.2222863741339492,0.38110076267025506,0.6767206257369877,0.22414527011728477
46,cloudy,1,0.19577907498877414,0.6079928154467894,0.08730540033255144,0.13926839155440449,0.4508307139649753,0.37318680517189307,0.6521113454538408,0.21262227387587276
47,cloudy,1,0.17864583333333334,0.7520833333333333,0.11475774863868526,0.3354795250858377,0.7494791666666667,0.5792059435864223,0.7908041215565017,0.11240196078431373
48,cloudy,1,0.18036636918741192,0.371066228276186,0.08397316465711326,0.1972081749029641,0.18036636918741192,0.44408127060591523,0.7488077949150441,0.21802926901150313
49,cloudy,1,0.22255192878338279,0.76162215628091,0.09348270812321768,0.23240993218539788,0.76162215628091,0.4820891330297727,0.7492579473974231,0.1614825158550067
50,cloudy,1,0.1825749167591565,0.7358490566037735,0.10337957252041428,0.2880459688417616,0.39844617092119866,0.536699141830655,0.8056771600005508,0.09720136667319537
51,cloudy,1,0.1971326164874552,0.7719534050179212,0.0844458050467709,0.13581337929854062,0.7719534050179212,0.36852866821801067,0.6906881729897599,0.18788741302972803
52,cloudy,1,0.21274354923644023,0.8888888888888888,0.10935214874620208,0.19741441378588534,0.8888888888888888,0.44431341841754607,0.729836055106236,0.11214984150584932
53,cloudy,1,0.19858156028368795,0.4723404255319149,0.08531161753295247,0.1426772305822403,0.3333333333333333,0.3777263964594483,0.7119402012926839,0.1854688731284476
54,cloudy,1,0.20848880597014927,0.6044776119402985,0.10696956940215853,0.24834074967171665,0.36800373134328357,0.49833798738578683,0.765797538870656,0.14096978343576239
55,cloudy,0,0.10822060353798127,0.9198751300728408,0.04069817216102031,0.08446309825907615,0.9198751300728408,0.2906253572196964,0.7215354604301817,0.1951521087102895
56,cloudy,1,0.20855358000961077,0.7078327727054301,0.10123845271622832,0.23701548826247604,0.7039884670831331,0.4868423649010797,0.7494115979561174,0.09805429139459725
57,cloudy,1,0.2140796306982112,0.6687824581650318,0.09393698726637739,0.22253949383570656,0.45816503173687245,0.4717409181274257,0.7385951271646312,0.13887059728680856
58,cloudy,1,0.20303030303030303,0.65,0.10488167532455814,0.1949967910201946,0.65,0.44158440984730724,0.7516742793619682,0.14229748465042583
59,cloudy,1,0.22351694915254236,0.4221398305084746,0.08714906067744582,0.1582086152469533,0.3087923728813559,0.3977544660301796,0.678835236730542,0.2668639913592556
60,cloudy,1,0.2462082912032356,0.7214357937310415,0.11805161867778897,0.16499618576598254,0.7214357937310415,0.4061972252071431,0.6903467371274566,0.14308570748825314
61,cloudy,1,0.1646655231560892,0.3493424814179531,0.07060686654588201,0.11663653954458394,0.15494568324757005,0.3415209210935458,0.7006716496363495,0.2727429679704929
62,cloudy,0,0.12351945854483926,0.9379582628313593,0.04099574388454398,0.06424916156056172,0.9368302312464749,0.25347418322298965,0.747825861844776,0.19426252170354888
63,cloudy,1,0.21531869309051954,0.7471880021424746,0.11084576899987857,0.2689191790705483,0.7471880021424746,0.5185741789469934,0.7828893538163451,0.102412384343132
64,cloudy,1,0.2259963768115942,0.7336956521739131,0.10236183154845438,0.190781168729152,0.7336956521739131,0.43678503720840983,0.7456365232668022,0.20532466609832337
65,cloudy,1,0.23432343234323433,0.7211221122112211,0.09161814240041599,0.1494027018867963,0.7211221122112211,0.3865264569040473,0.6845969074059128,0.1866843547099808
66,cloudy,1,0.20654121863799282,0.9041218637992832,0.11884560013997607,0.2578757882723713,0.9005376344086021,0.5078147184479506,0.7290257053866522,0.09205495818399044
67,cloudy,1,0.16723716381418094,0.8024449877750611,0.10092153429386955,0.29842851584377167,0.8024449877750611,0.546286111706834,0.7616277857370635,0.14147562203365452
68,cloudy,1,0.17909800520381614,0.6834345186470078,0.0955845722631417,0.26930192708374046,0.36947094535993064,0.5189430865554916,0.785808129360967,0.14212029998469466
69,cloudy,1,0.18311002842062526,0.1847340641494113,0.06657235063783246,0.1210566764104867,0.08404384896467722,0.34793199969316807,0.6316577143860781,0.24943437383073408
70,cloudy,1,0.16688567674113008,0.4196233026719229,0.07171574918171023,0.1124426204256879,0.16644765659220323,0.3353246492963019,0.611357712238006,0.15431192187781814
71,cloudy,1,0.17037861915367483,0.8663697104677061,0.08035207858736856,0.10938575793430261,0.8663697104677061,0.33073517795103474,0.5652029383092716,0.52651207476309
72,cloudy,1,0.2288815478999528,0.854648419065597,0.11174949149189738,0.20333436895834311,0.854648419065597,0.4509261236148812,0.7328333774245283,0.11853352950429817
73,cloudy,1,0.17800233190827827,0.8130586863583366,0.118422147926168,0.31162253017047126,0.8130586863583366,0.5582316097915553,0.7780736880078764,0.08575325971818964
74,cloudy,1,0.20084715848923404,0.6981997882103776,0.10217590008416316,0.2954407270731787,0.6981997882103776,0.5435445952938717,0.7863466558355593,0.16143490929728757
75,cloudy,1,0.11796488068437641,0.35164340387212967,0.04796000428295831,0.06447015286593127,0.19225574065736156,0.2539097336967043,0.6124591921081565,0.2444226677613864
76,cloudy,1,0.193713163064833,0.812966601178782,0.09328633828669619,0.20756738879546055,0.812966601178782,0.45559564176521766,0.7618037373272879,0.12185369236103086
77,cloudy,1,0.21781830936513505,0.4100315678709225,0.10123381773582646,0.19279345171747658,0.4100315678709225,0.43908251128629183,0.7635425904993328,0.18560532596061927
78,cloudy,0,0.15239410681399632,1.0,0.03934544347462549,0.026105492200740696,1.0,0.16157194125447866,0.6912883371597243,0.14261004585996462
79,cloudy,1,0.18509803921568627,0.42,0.10083650342470037,0.23269617769169018,0.41333333333333333,0.4823859219459977,0.7686900321456221,0.18288196847366398
80,cloudy,1,0.1586284853051997,0.42991710625470986,0.09365006192959739,0.25560137190953985,0.3319517709118312,0.5055703431863264,0.7766365061648624,0.2274982638119302
81,cloudy,1,0.18765586034912718,0.6449501246882793,0.09231322548055272,0.20588824668628786,0.6449501246882793,0.45374910103083166,0.7369404670077354,0.1258483692728962
82,cloudy,1,0.1564459930313589,0.39825783972125434,0.07327366385946973,0.18902159359223736,0.3878048780487805,0.43476613666687214,0.8016539452697211,0.21865682858509256
83,cloudy,1,0.20940649496080627,0.8137364688316536,0.11732505446540908,0.1891287376947647,0.8137364688316536,0.4348893395965975,0.7495975371839086,0.12375264402140101
84,cloudy,0,0.033823529411764704,1.0,0.023594844464045472,0.00961765396826347,1.0,0.09806963836103134,0.5955509209477835,0.12702277970011533
85,cloudy,1,0.18364881192106322,0.8695126862666129,0.08449201193499231,0.1892642068614578,0.8691099476439791,0.435045063023887,0.747637355474401,0.19058065433180926
86,cloudy,1,0.19257371678194393,0.7320713505642519,0.09134317102220862,0.14388908370990053,0.6807426283218057,0.37932714602292905,0.662639329899298,0.4492316038173551
87,cloudy,0,0.03826648224988474,1.0,0.022936502074154253,0.007753475850342157,1.0,0.08805382359864991,0.6239133423821306,0.10793263363436661
88,cloudy,1,0.16592831252517115,0.8505839710028191,0.08880996200631676,0.19688937198369102,0.8505839710028191,0.443722178827801,0.769176589689672,0.1733797667274723
89,cloudy,1,0.1602532878714077,0.6892352654651729,0.06865870048557131,0.1039205923969399,0.6794934242571846,0.3223671701599589,0.6595842667178903,0.23082242151609791
90,cloudy,0,0.17685794920037629,0.9981185324553151,0.04831123592057271,0.06842428308548318,0.9981185324553151,0.26158035684179953,0.6414342275403782,0.16761539360178063
91,cloudy,1,0.2059186189889026,0.7077681874229347,0.10914215840711287,0.30021100945809515,0.7043773119605425,0.5479151480458403,0.7626680517950525,0.14660549793283525
92,cloudy,1,0.17467248908296942,0.7726346433770015,0.10430543703269025,0.260460264065607,0.7726346433770015,0.5103530778447476,0.7080304784911908,0.18860747210092188
93,cloudy,0,0.20551882724920953,0.9770048864616269,0.0514025441997208,0.10050364419354979,0.9770048864616269,0.31702309725562555,0.6983130552109814,0.20011610277913983
94,cloudy,0,0.21937573616018846,1.0,0.061551449103367344,0.08191525871890608,1.0,0.2862084183229174,0.6563011583111128,0.1687359985219058
95,cloudy,1,0.1995841995841996,0.7543807543807544,0.1267797074027839,0.336516259419833,0.743985743985744,0.580100214979992,0.7711230743419591,0.10768764886411945
96,cloudy,0,0.2580209388720027,1.0,0.0644091379648847,0.062310184540477355,1.0,0.2496200804031546,0.6741586487487888,0.16105316831224215
97,cloudy,0,0.2797224850204983,0.9959003468937244,0.057387531872315885,0.04251944517948149,0.9959003468937244,0.2062024373752199,0.6177764573969333,0.145758435824661
98,cloudy,1,0.21932424422050978,0.2871962062833432,0.10166560876796471,0.1479181556675739,0.2697095435684647,0.3846012944174446,0.6891854681769392,0.21055824819554378
99,cloudy,1,0.17828716969118116,0.21267112384590894,0.0819023881557262,0.11336042273518919,0.07831900668576887,0.33669039596517925,0.6680415979916325,0.24975310722824628
100,cloudy,1,0.2039787798408488,0.5838196286472148,0.0991912338349755,0.17204337980304993,0.540053050397878,0.4147811227660318,0.7277216716120622,0.19482290528943672
